MiB,delay,tcp_size,parallel_buffer,N,run,seconds
35,100,default,50,8,3,2.78671193123
35,100,default,50,16,1,2.88772106171
35,100,default,50,16,2,2.88734412193
35,100,default,50,16,3,2.88821721077
35,100,default,100,1,1,3.23415088654
35,100,default,100,1,2,3.32807707787
35,100,default,100,1,3,3.33176183701
35,100,default,100,2,1,2.80798101425
35,100,default,100,2,2,2.8086130619
35,100,default,100,2,3,2.81851792336
35,100,default,100,3,1,2.69330716133
35,100,default,100,3,2,2.69923710823
35,100,default,100,3,3,2.70151996613
35,100,default,100,4,1,2.59755301476
35,100,default,100,4,2,2.68351602554
35,100,default,100,4,3,2.6854019165
35,100,default,100,8,1,2.78780007362
35,100,default,100,8,2,2.78956198692
35,100,default,100,8,3,2.78639912605
35,100,default,100,16,1,2.88429903984
35,100,default,100,16,2,2.88713097572
35,100,default,100,16,3,2.88670706749
35,100,big,4,1,1,3.65151000023
35,100,big,4,1,2,3.78764200211
35,100,big,4,1,3,3.6501429081
35,100,big,4,2,1,2.78708720207
35,100,big,4,2,2,2.78576207161
35,100,big,4,2,3,2.78906106949
35,100,big,4,3,1,2.67768716812
35,100,big,4,3,2,2.68125391006
35,100,big,4,3,3,2.67964601517
35,100,big,4,4,1,2.59297895432
35,100,big,4,4,2,2.58805298805
35,100,big,4,4,3,2.58711099625
35,100,big,4,8,1,2.78397393227
35,100,big,4,8,2,2.78473210335
35,100,big,4,8,3,2.78792595863
35,100,big,4,16,1,2.89111399651
35,100,big,4,16,2,2.88716197014
35,100,big,4,16,3,2.88738179207
35,100,big,50,1,1,3.23818016052
35,100,big,50,1,2,3.31380009651
35,100,big,50,1,3,3.33416485786
35,100,big,50,2,1,2.80939507484
35,100,big,50,2,2,2.81095004082
35,100,big,50,2,3,2.81913900375
35,100,big,50,3,1,2.69928789139
35,100,big,50,3,2,2.69730496407
35,100,big,50,3,3,2.69716501236
35,100,big,50,4,1,2.68482398987
35,100,big,50,4,2,2.68079090118
35,100,big,50,4,3,2.60265612602
35,100,big,50,8,1,2.78718805313
35,100,big,50,8,2,2.78847789764
35,100,big,50,8,3,2.78699302673
35,100,big,50,16,1,2.88701295853
35,100,big,50,16,2,2.88748812675
35,100,big,50,16,3,2.88644790649
35,100,big,100,1,1,3.23117685318
35,100,big,100,1,2,3.23666501045
35,100,big,100,1,3,3.23540401459
35,100,big,100,2,1,2.81284213066
35,100,big,100,2,2,2.8092110157
35,100,big,100,2,3,2.80857110023
35,100,big,100,3,1,2.70157599449
35,100,big,100,3,2,2.6961979866
35,100,big,100,3,3,2.70056891441
35,100,big,100,4,1,2.68450593948
35,100,big,100,4,2,2.59633708
35,100,big,100,4,3,2.59696102142
35,100,big,100,8,1,2.78820300102
35,100,big,100,8,2,2.78832697868
35,100,big,100,8,3,2.78790187836
35,100,big,100,16,1,2.88728499413
35,100,big,100,16,2,2.8820540905
35,100,big,100,16,3,2.88660812378
50,0,default,4,1,1,0.268642902374
50,0,default,4,1,2,0.228124856949
50,0,default,4,1,3,0.215983867645
50,0,default,4,2,1,0.20366692543
50,0,default,4,2,2,0.205275058746
50,0,default,4,2,3,0.206841945648
50,0,default,4,3,1,0.206049919128
50,0,default,4,3,2,0.199344873428
50,0,default,4,3,3,0.195339918137
50,0,default,4,4,1,0.16123509407
50,0,default,4,4,2,0.188816070557
50,0,default,4,4,3,0.198349952698
50,0,default,4,8,1,0.208296060562
50,0,default,4,8,2,0.20160984993
50,0,default,4,8,3,0.166181087494
50,0,default,4,16,1,0.212430000305
50,0,default,4,16,2,0.223634004593
50,0,default,4,16,3,0.21546792984
50,0,default,50,1,1,0.268261909485
50,0,default,50,1,2,0.273778915405
50,0,default,50,1,3,0.272043943405
50,0,default,50,2,1,0.241134881973
50,0,default,50,2,2,0.244148015976
50,0,default,50,2,3,0.240805864334
50,0,default,50,3,1,0.224109888077
50,0,default,50,3,2,0.222988843918
50,0,default,50,3,3,0.234843969345
50,0,default,50,4,1,0.226011037827
50,0,default,50,4,2,0.212105989456
50,0,default,50,4,3,0.212629079819
50,0,default,50,8,1,0.214636802673
50,0,default,50,8,2,0.21128988266
50,0,default,50,8,3,0.201092004776
50,0,default,50,16,1,0.214095830917
50,0,default,50,16,2,0.183512926102
50,0,default,50,16,3,0.219376087189
50,0,default,100,1,1,0.282531023026
50,0,default,100,1,2,0.2483959198
50,0,default,100,1,3,0.254290103912
50,0,default,100,2,1,0.247312068939
50,0,default,100,2,2,0.220294952393
50,0,default,100,2,3,0.214444875717
50,0,default,100,3,1,0.219297885895
50,0,default,100,3,2,0.234555006027
50,0,default,100,3,3,0.215433835983
50,0,default,100,4,1,0.229187011719
50,0,default,100,4,2,0.218841075897
50,0,default,100,4,3,0.218758106232
50,0,default,100,8,1,0.212733030319
50,0,default,100,8,2,0.217382907867
50,0,default,100,8,3,0.216110944748
50,0,default,100,16,1,0.228080034256
50,0,default,100,16,2,0.204855918884
50,0,default,100,16,3,0.207195997238
50,0,big,4,1,1,0.259626865387
50,0,big,4,1,2,0.231104135513
50,0,big,4,1,3,0.257159948349
50,0,big,4,2,1,0.223442792892
50,0,big,4,2,2,0.207864046097
50,0,big,4,2,3,0.201121807098
50,0,big,4,3,1,0.206997156143
50,0,big,4,3,2,0.200653076172
50,0,big,4,3,3,0.21386218071
50,0,big,4,4,1,0.211224079132
50,0,big,4,4,2,0.198334217072
50,0,big,4,4,3,0.196790933609
50,0,big,4,8,1,0.202568054199
50,0,big,4,8,2,0.201982975006
50,0,big,4,8,3,0.201578140259
50,0,big,4,16,1,0.210157155991
50,0,big,4,16,2,0.224807024002
50,0,big,4,16,3,0.207949876785
50,0,big,50,1,1,0.238548994064
50,0,big,50,1,2,0.256829977036
50,0,big,50,1,3,0.28168296814
50,0,big,50,2,1,0.247130870819
50,0,big,50,2,2,0.220170974731
50,0,big,50,2,3,0.243031978607
50,0,big,50,3,1,0.229024171829
50,0,big,50,3,2,0.23188996315
50,0,big,50,3,3,0.235571861267
50,0,big,50,4,1,0.230854034424
50,0,big,50,4,2,0.220048904419
50,0,big,50,4,3,0.219337940216
50,0,big,50,8,1,0.206972837448
50,0,big,50,8,2,0.223503112793
50,0,big,50,8,3,0.209666967392
50,0,big,50,16,1,0.209868907928
50,0,big,50,16,2,0.220840930939
50,0,big,50,16,3,0.211899995804
50,0,big,100,1,1,0.234708070755
50,0,big,100,1,2,0.262011051178
50,0,big,100,1,3,0.262955904007
50,0,big,100,2,1,0.245573043823
50,0,big,100,2,2,0.230854988098
50,0,big,100,2,3,0.231433153152
50,0,big,100,3,1,0.250454902649
50,0,big,100,3,2,0.251663923264
50,0,big,100,3,3,0.220604896545
50,0,big,100,4,1,0.211332798004
50,0,big,100,4,2,0.213150024414
50,0,big,100,4,3,0.217257022858
50,0,big,100,8,1,0.217219114304
50,0,big,100,8,2,0.209509134293
50,0,big,100,8,3,0.206583976746
50,0,big,100,16,1,0.22290802002
50,0,big,100,16,2,0.21873998642
50,0,big,100,16,3,0.198362112045
50,50,default,4,1,1,2.82304406166
50,50,default,4,1,2,2.57419300079
50,50,default,4,1,3,2.42398786545
50,50,default,4,2,1,1.73698306084
50,50,default,4,2,2,1.72503805161
50,50,default,4,2,3,1.68533492088
50,50,default,4,3,1,1.58385586739
50,50,default,4,3,2,1.58612704277
50,50,default,4,3,3,1.57462000847
50,50,default,4,4,1,1.52671790123
