MiB,delay,tcp_size,parallel_buffer,N,run,seconds
10240,0,default,100,16,1,9.3344180584
10240,0,default,100,16,2,9.33485722542
10240,0,default,100,16,3,9.33180308342
10240,0,big,4,1,1,16.1826589108
10240,0,big,4,1,2,15.7838199139
10240,0,big,4,1,3,16.1338880062
10240,0,big,4,2,1,9.55723118782
10240,0,big,4,2,2,9.65322804451
10240,0,big,4,2,3,9.61623191833
10240,0,big,4,3,1,9.3577401638
10240,0,big,4,3,2,9.32963991165
10240,0,big,4,3,3,9.36321592331
10240,0,big,4,4,1,9.28450489044
10240,0,big,4,4,2,9.30585598946
10240,0,big,4,4,3,9.29237103462
10240,0,big,4,8,1,9.29328203201
10240,0,big,4,8,2,9.28688001633
10240,0,big,4,8,3,9.28118610382
10240,0,big,4,16,1,9.29648900032
10240,0,big,4,16,2,9.28382015228
10240,0,big,4,16,3,9.29435396194
10240,0,big,50,1,1,21.03875494
10240,0,big,50,1,2,21.2165169716
10240,0,big,50,1,3,21.1015748978
10240,0,big,50,2,1,12.0024969578
10240,0,big,50,2,2,11.954324007
10240,0,big,50,2,3,11.4033479691
10240,0,big,50,3,1,10.337043047
10240,0,big,50,3,2,9.63055300713
10240,0,big,50,3,3,9.73774290085
10240,0,big,50,4,1,9.68636798859
10240,0,big,50,4,2,9.67951416969
10240,0,big,50,4,3,9.40024995804
10240,0,big,50,8,1,9.31807613373
10240,0,big,50,8,2,9.33312106133
10240,0,big,50,8,3,9.31583094597
10240,0,big,50,16,1,9.32959508896
10240,0,big,50,16,2,9.33069801331
10240,0,big,50,16,3,9.31955504417
10240,0,big,100,1,1,20.9887838364
10240,0,big,100,1,2,20.2973649502
10240,0,big,100,1,3,20.8272550106
10240,0,big,100,2,1,11.7395999432
10240,0,big,100,2,2,11.1028499603
10240,0,big,100,2,3,12.2926151752
10240,0,big,100,3,1,9.67139792442
10240,0,big,100,3,2,9.79737496376
10240,0,big,100,3,3,9.66002488136
10240,0,big,100,4,1,9.61501407623
10240,0,big,100,4,2,9.45757603645
10240,0,big,100,4,3,9.49907779694
10240,0,big,100,8,1,9.32134103775
10240,0,big,100,8,2,9.38587999344
10240,0,big,100,8,3,9.3223938942
10240,0,big,100,16,1,9.33160400391
10240,0,big,100,16,2,9.59745383263
10240,0,big,100,16,3,9.33257699013
10240,50,default,4,1,1,276.858448029
10240,50,default,4,1,2,276.857859135
10240,50,default,4,1,3,277.079441071
10240,50,default,4,2,1,94.5914371014
10240,50,default,4,2,2,94.6571609974
10240,50,default,4,2,3,94.5912320614
10240,50,default,4,3,1,63.9530491829
10240,50,default,4,3,2,63.8756320477
10240,50,default,4,3,3,64.0407440662
10240,50,default,4,4,1,48.0719718933
10240,50,default,4,4,2,47.9318211079
10240,50,default,4,4,3,48.0454399586
10240,50,default,4,8,1,24.4732439518
10240,50,default,4,8,2,24.5691871643
10240,50,default,4,8,3,24.8240540028
10240,50,default,4,16,1,13.5083749294
10240,50,default,4,16,2,13.4806799889
10240,50,default,4,16,3,13.4437448978
10240,50,default,50,1,1,192.250663996
10240,50,default,50,1,2,191.587698936
10240,50,default,50,1,3,191.911375999
10240,50,default,50,2,1,96.4116899967
10240,50,default,50,2,2,96.7594871521
10240,50,default,50,2,3,96.9400889874
10240,50,default,50,3,1,64.8454129696
10240,50,default,50,3,2,64.8392949104
10240,50,default,50,3,3,64.9091131687
10240,50,default,50,4,1,48.7083890438
10240,50,default,50,4,2,48.7688848972
10240,50,default,50,4,3,48.9841389656
10240,50,default,50,8,1,24.7717540264
10240,50,default,50,8,2,24.7680439949
10240,50,default,50,8,3,24.7355968952
10240,50,default,50,16,1,13.6863369942
10240,50,default,50,16,2,13.6696419716
10240,50,default,50,16,3,13.6568651199
10240,50,default,100,1,1,189.642473936
10240,50,default,100,1,2,189.592376947
10240,50,default,100,1,3,190.075632095
10240,50,default,100,2,1,96.4031910896
10240,50,default,100,2,2,97.0391180515
10240,50,default,100,2,3,96.4938321114
10240,50,default,100,3,1,64.9329938889
10240,50,default,100,3,2,64.7661960125
10240,50,default,100,3,3,64.8996179104
10240,50,default,100,4,1,48.7686998844
10240,50,default,100,4,2,48.7186660767
10240,50,default,100,4,3,48.4551210403
10240,50,default,100,8,1,24.739109993
10240,50,default,100,8,2,24.6989071369
10240,50,default,100,8,3,24.7708621025
10240,50,default,100,16,1,13.6674089432
10240,50,default,100,16,2,13.6480169296
10240,50,default,100,16,3,13.6536970139
10240,50,big,4,1,1,275.462244034
10240,50,big,4,1,2,275.203806877
10240,50,big,4,1,3,275.303354025
10240,50,big,4,2,1,18.6050510406
10240,50,big,4,2,2,18.500672102
10240,50,big,4,2,3,17.5448410511
10240,50,big,4,3,1,13.4862480164
10240,50,big,4,3,2,15.7388560772
10240,50,big,4,3,3,12.4652597904
10240,50,big,4,4,1,17.2331290245
10240,50,big,4,4,2,24.8896429539
10240,50,big,4,4,3,18.8028049469
10240,50,big,4,8,1,31.3230679035
10240,50,big,4,8,2,35.1845450401
10240,50,big,4,8,3,30.8112809658
10240,50,big,4,16,1,28.1571640968
10240,50,big,4,16,2,30.0480160713
10240,50,big,4,16,3,27.8993489742
10240,50,big,50,1,1,39.6587269306
10240,50,big,50,1,2,39.3129119873
10240,50,big,50,1,3,39.2412679195
10240,50,big,50,2,1,19.4813129902
10240,50,big,50,2,2,19.6050610542
10240,50,big,50,2,3,20.1409749985
10240,50,big,50,3,1,13.3988511562
10240,50,big,50,3,2,13.5035469532
10240,50,big,50,3,3,14.5307128429
10240,50,big,50,4,1,16.724342823
10240,50,big,50,4,2,18.9776711464
10240,50,big,50,4,3,16.1245439053
10240,50,big,50,8,1,36.3659780025
10240,50,big,50,8,2,34.2097930908
10240,50,big,50,8,3,33.8129169941
10240,50,big,50,16,1,27.8814940453
10240,50,big,50,16,2,28.2054178715
10240,50,big,50,16,3,28.4800288677
10240,50,big,100,1,1,27.1635420322
10240,50,big,100,1,2,27.2343249321
10240,50,big,100,1,3,27.0350010395
10240,50,big,100,2,1,19.0677540302
10240,50,big,100,2,2,18.613132
10240,50,big,100,2,3,18.4421191216
10240,50,big,100,3,1,19.8694050312
10240,50,big,100,3,2,13.722591877
10240,50,big,100,3,3,13.8251941204
10240,50,big,100,4,1,18.6179049015
10240,50,big,100,4,2,16.252601862
10240,50,big,100,4,3,17.4976468086
10240,50,big,100,8,1,32.4691460133
10240,50,big,100,8,2,32.9459109306
10240,50,big,100,8,3,32.7400200367
10240,50,big,100,16,1,27.4492650032
10240,50,big,100,16,2,29.9348959923
10240,50,big,100,16,3,29.0970449448
10240,100,default,4,1,1,533.636074066
10240,100,default,4,1,2,533.945192814
10240,100,default,4,1,3,534.075433016
10240,100,default,4,2,1,185.443834066
10240,100,default,4,2,2,185.207217932
10240,100,default,4,2,3,185.161674976
10240,100,default,4,3,1,124.712320089
10240,100,default,4,3,2,124.415318966
10240,100,default,4,3,3,124.632918119
10240,100,default,4,4,1,94.2707281113
10240,100,default,4,4,2,93.9783129692
10240,100,default,4,4,3,93.9619109631
10240,100,default,4,8,1,48.4587600231
10240,100,default,4,8,2,48.6430840492
10240,100,default,4,8,3,48.3774721622
10240,100,default,4,16,1,78.972381115
10240,100,default,4,16,2,26.4026870728
10240,100,default,4,16,3,26.3006498814
10240,100,default,50,1,1,366.61342001
10240,100,default,50,1,2,365.915744066
10240,100,default,50,1,3,366.362737894
10240,100,default,50,2,1,187.757241011
10240,100,default,50,2,2,186.957877159
10240,100,default,50,2,3,187.306770086
10240,100,default,50,3,1,125.707510948
10240,100,default,50,3,2,125.82585001
10240,100,default,50,3,3,126.288723946
10240,100,default,50,4,1,94.7723340988
10240,100,default,50,4,2,94.7180850506
10240,100,default,50,4,3,94.8911509514
10240,100,default,50,8,1,48.6965968609
10240,100,default,50,8,2,48.7415339947
10240,100,default,50,8,3,49.0200150013
10240,100,default,50,16,1,42.4932630062
10240,100,default,50,16,2,71.4153859615
10240,100,default,50,16,3,79.1218161583
10240,100,default,100,1,1,364.538594007
10240,100,default,100,1,2,364.572360992
10240,100,default,100,1,3,364.547924042
10240,100,default,100,2,1,187.457127094
10240,100,default,100,2,2,186.980875015
10240,100,default,100,2,3,187.483283043
10240,100,default,100,3,1,125.969147921
10240,100,default,100,3,2,125.746631861
10240,100,default,100,3,3,125.698832035
10240,100,default,100,4,1,94.9961168766
10240,100,default,100,4,2,94.7092289925
10240,100,default,100,4,3,94.701184988
10240,100,default,100,8,1,48.7141239643
10240,100,default,100,8,2,48.7087080479
10240,100,default,100,8,3,48.7838640213
10240,100,default,100,16,1,42.766493082
10240,100,default,100,16,2,26.4123179913
10240,100,default,100,16,3,42.964990139
10240,100,big,4,1,1,283.684069872
10240,100,big,4,1,2,285.100585938
10240,100,big,4,1,3,284.48616004
10240,100,big,4,2,1,32.7413318157
10240,100,big,4,2,2,32.0083599091
10240,100,big,4,2,3,31.8206031322
10240,100,big,4,3,1,31.2848520279
10240,100,big,4,3,2,22.6462008953
10240,100,big,4,3,3,31.1350131035
10240,100,big,4,4,1,36.5428431034
10240,100,big,4,4,2,38.6942970753
10240,100,big,4,4,3,35.9668059349
10240,100,big,4,8,1,40.8551530838
10240,100,big,4,8,2,39.4558541775
10240,100,big,4,8,3,40.2423388958
10240,100,big,4,16,1,59.6189370155
10240,100,big,4,16,2,49.6277759075
10240,100,big,4,16,3,47.9538321495
10240,100,big,50,1,1,61.324395895
10240,100,big,50,1,2,61.4881379604
10240,100,big,50,1,3,61.4553170204
10240,100,big,50,2,1,34.4671599865
10240,100,big,50,2,2,33.5371320248
10240,100,big,50,2,3,34.2546219826
10240,100,big,50,3,1,24.4419598579
10240,100,big,50,3,2,24.0720570087
10240,100,big,50,3,3,32.3790748119
10240,100,big,50,4,1,47.5805768967
10240,100,big,50,4,2,44.6482360363
10240,100,big,50,4,3,37.0520939827
10240,100,big,50,8,1,40.7954549789
10240,100,big,50,8,2,39.702286005
10240,100,big,50,8,3,40.6895427704
10240,100,big,50,16,1,59.6894159317
10240,100,big,50,16,2,58.5693039894
10240,100,big,50,16,3,58.4744241238
10240,100,big,100,1,1,45.2811479568
10240,100,big,100,1,2,45.5060479641
10240,100,big,100,1,3,45.2644970417
10240,100,big,100,2,1,36.0621931553
10240,100,big,100,2,2,33.0359449387
10240,100,big,100,2,3,35.0449798107
10240,100,big,100,3,1,31.6091279984
10240,100,big,100,3,2,34.708671093
10240,100,big,100,3,3,31.3584890366
10240,100,big,100,4,1,35.6162531376
10240,100,big,100,4,2,38.909528017
10240,100,big,100,4,3,38.8135859966
10240,100,big,100,8,1,40.6614220142
10240,100,big,100,8,2,38.4292509556
10240,100,big,100,8,3,40.2109210491
10240,100,big,100,16,1,58.9641208649
10240,100,big,100,16,2,57.8538920879
10240,100,big,100,16,3,42.6773600578
35,0,default,4,1,1,0.270344018936
35,0,default,4,1,2,0.24441409111
35,0,default,4,1,3,0.236364126205
35,0,default,4,2,1,0.20100903511
35,0,default,4,2,2,0.206727027893
35,0,default,4,2,3,0.209506988525
35,0,default,4,3,1,0.201977968216
35,0,default,4,3,2,0.182991981506
35,0,default,4,3,3,0.206954956055
35,0,default,4,4,1,0.210461854935
35,0,default,4,4,2,0.214620113373
35,0,default,4,4,3,0.201472043991
35,0,default,4,8,1,0.169389009476
35,0,default,4,8,2,0.193401813507
35,0,default,4,8,3,0.198245048523
35,0,default,4,16,1,0.202664852142
35,0,default,4,16,2,0.154714107513
35,0,default,4,16,3,0.167694807053
35,0,default,50,1,1,0.245077848434
35,0,default,50,1,2,0.235412120819
35,0,default,50,1,3,0.236763000488
35,0,default,50,2,1,0.207345962524
35,0,default,50,2,2,0.206497192383
35,0,default,50,2,3,0.217056035995
35,0,default,50,3,1,0.165284156799
35,0,default,50,3,2,0.191748142242
35,0,default,50,3,3,0.203346967697
35,0,default,50,4,1,0.213817834854
35,0,default,50,4,2,0.159620046616
35,0,default,50,4,3,0.154688835144
35,0,default,50,8,1,0.193032979965
35,0,default,50,8,2,0.200242042542
35,0,default,50,8,3,0.20614695549
35,0,default,50,16,1,0.20370388031
35,0,default,50,16,2,0.202838897705
35,0,default,50,16,3,0.193075895309
35,0,default,100,1,1,0.251184940338
35,0,default,100,1,2,0.231270074844
35,0,default,100,1,3,0.246683120728
35,0,default,100,2,1,0.204669952393
35,0,default,100,2,2,0.189115047455
35,0,default,100,2,3,0.211024045944
35,0,default,100,3,1,0.192008018494
35,0,default,100,3,2,0.17619395256
35,0,default,100,3,3,0.159191131592
35,0,default,100,4,1,0.203299045563
35,0,default,100,4,2,0.197299957275
35,0,default,100,4,3,0.201101064682
35,0,default,100,8,1,0.208056926727
35,0,default,100,8,2,0.209025859833
35,0,default,100,8,3,0.197783946991
35,0,default,100,16,1,0.192895889282
35,0,default,100,16,2,0.191302061081
35,0,default,100,16,3,0.176707983017
35,0,big,4,1,1,0.241268873215
35,0,big,4,1,2,0.231683969498
35,0,big,4,1,3,0.229425907135
35,0,big,4,2,1,0.213124036789
35,0,big,4,2,2,0.212171077728
35,0,big,4,2,3,0.20921087265
35,0,big,4,3,1,0.197314977646
35,0,big,4,3,2,0.193848133087
35,0,big,4,3,3,0.196221113205
35,0,big,4,4,1,0.155966997147
35,0,big,4,4,2,0.194708108902
35,0,big,4,4,3,0.201807022095
35,0,big,4,8,1,0.187699079514
35,0,big,4,8,2,0.198143005371
35,0,big,4,8,3,0.203949928284
35,0,big,4,16,1,0.201996803284
35,0,big,4,16,2,0.196022987366
35,0,big,4,16,3,0.193243980408
35,0,big,50,1,1,0.228132009506
35,0,big,50,1,2,0.243902206421
35,0,big,50,1,3,0.248013973236
35,0,big,50,2,1,0.209269046783
35,0,big,50,2,2,0.200592041016
35,0,big,50,2,3,0.208904981613
35,0,big,50,3,1,0.185940980911
35,0,big,50,3,2,0.216686010361
35,0,big,50,3,3,0.201686143875
35,0,big,50,4,1,0.201109170914
35,0,big,50,4,2,0.197072029114
35,0,big,50,4,3,0.214225053787
35,0,big,50,8,1,0.21025800705
35,0,big,50,8,2,0.197374105453
35,0,big,50,8,3,0.216593027115
35,0,big,50,16,1,0.205400943756
35,0,big,50,16,2,0.200645208359
35,0,big,50,16,3,0.203540086746
35,0,big,100,1,1,0.244509935379
35,0,big,100,1,2,0.240390062332
35,0,big,100,1,3,0.2327439785
35,0,big,100,2,1,0.218283891678
35,0,big,100,2,2,0.22092795372
35,0,big,100,2,3,0.223960876465
35,0,big,100,3,1,0.205173015594
35,0,big,100,3,2,0.213973999023
35,0,big,100,3,3,0.211741924286
35,0,big,100,4,1,0.19760799408
35,0,big,100,4,2,0.193497896194
35,0,big,100,4,3,0.184479951859
35,0,big,100,8,1,0.195235013962
35,0,big,100,8,2,0.204252958298
35,0,big,100,8,3,0.213603019714
35,0,big,100,16,1,0.160580873489
35,0,big,100,16,2,0.196588039398
35,0,big,100,16,3,0.20453286171
35,50,default,4,1,1,2.74233198166
35,50,default,4,1,2,2.49072408676
35,50,default,4,1,3,2.29548478127
35,50,default,4,2,1,1.63876390457
35,50,default,4,2,2,1.64044308662
35,50,default,4,2,3,1.63700914383
35,50,default,4,3,1,1.5422642231
35,50,default,4,3,2,1.54395914078
35,50,default,4,3,3,1.5415430069
35,50,default,4,4,1,1.49341511726
35,50,default,4,4,2,1.49379992485
35,50,default,4,4,3,1.48817205429
35,50,default,4,8,1,1.58011198044
35,50,default,4,8,2,1.54144716263
35,50,default,4,8,3,1.53951907158
35,50,default,4,16,1,1.58865094185
35,50,default,4,16,2,1.59071302414
35,50,default,4,16,3,1.58645391464
35,50,default,50,1,1,1.83872699738
35,50,default,50,1,2,1.83599686623
35,50,default,50,1,3,1.83591890335
35,50,default,50,2,1,1.64723300934
35,50,default,50,2,2,1.64758491516
35,50,default,50,2,3,1.65035796165
35,50,default,50,3,1,1.54604792595
35,50,default,50,3,2,1.54736018181
35,50,default,50,3,3,1.55108904839
35,50,default,50,4,1,1.49675297737
35,50,default,50,4,2,1.49817109108
35,50,default,50,4,3,1.49605298042
35,50,default,50,8,1,1.58288693428
35,50,default,50,8,2,1.53835320473
35,50,default,50,8,3,1.57884383202
35,50,default,50,16,1,1.58973002434
35,50,default,50,16,2,1.58903288841
35,50,default,50,16,3,1.58892917633
35,50,default,100,1,1,1.84193491936
35,50,default,100,1,2,1.83614206314
35,50,default,100,1,3,1.83768796921
35,50,default,100,2,1,1.64564990997
35,50,default,100,2,2,1.65307307243
35,50,default,100,2,3,1.65904402733
35,50,default,100,3,1,1.54535198212
35,50,default,100,3,2,1.54570221901
35,50,default,100,3,3,1.5442969799
35,50,default,100,4,1,1.49960303307
35,50,default,100,4,2,1.49861884117
35,50,default,100,4,3,1.49731206894
35,50,default,100,8,1,1.53941321373
35,50,default,100,8,2,1.58141088486
35,50,default,100,8,3,1.54472708702
35,50,default,100,16,1,1.58797502518
35,50,default,100,16,2,1.58773493767
35,50,default,100,16,3,1.58607506752
35,50,big,4,1,1,2.19181489944
35,50,big,4,1,2,2.24197483063
35,50,big,4,1,3,2.14359307289
35,50,big,4,2,1,1.63926100731
35,50,big,4,2,2,1.64269685745
35,50,big,4,2,3,1.63942718506
35,50,big,4,3,1,1.54301691055
35,50,big,4,3,2,1.54375600815
35,50,big,4,3,3,1.54656291008
35,50,big,4,4,1,1.48997807503
35,50,big,4,4,2,1.49213600159
35,50,big,4,4,3,1.49528098106
35,50,big,4,8,1,1.58282995224
35,50,big,4,8,2,1.53983092308
35,50,big,4,8,3,1.5832259655
35,50,big,4,16,1,1.59398603439
35,50,big,4,16,2,1.59166693687
35,50,big,4,16,3,1.59238505363
35,50,big,50,1,1,2.14056992531
35,50,big,50,1,2,1.83678197861
35,50,big,50,1,3,1.7848110199
35,50,big,50,2,1,1.64414095879
35,50,big,50,2,2,1.59373879433
35,50,big,50,2,3,1.59004402161
35,50,big,50,3,1,1.49184989929
35,50,big,50,3,2,1.49099993706
35,50,big,50,3,3,1.49440598488
35,50,big,50,4,1,1.4865500927
35,50,big,50,4,2,1.48965287209
35,50,big,50,4,3,1.48318696022
35,50,big,50,8,1,1.53986692429
35,50,big,50,8,2,1.54526209831
35,50,big,50,8,3,1.54039311409
35,50,big,50,16,1,1.58998584747
35,50,big,50,16,2,1.59013295174
35,50,big,50,16,3,1.58895015717
35,50,big,100,1,1,1.74207520485
35,50,big,100,1,2,1.7352001667
35,50,big,100,1,3,1.73770904541
35,50,big,100,2,1,1.59432387352
35,50,big,100,2,2,1.59993100166
35,50,big,100,2,3,1.59023499489
35,50,big,100,3,1,1.49408507347
35,50,big,100,3,2,1.49201107025
35,50,big,100,3,3,1.49461603165
35,50,big,100,4,1,1.4859058857
35,50,big,100,4,2,1.48489904404
35,50,big,100,4,3,1.49036288261
35,50,big,100,8,1,1.54354906082
35,50,big,100,8,2,1.54305481911
35,50,big,100,8,3,1.5420460701
35,50,big,100,16,1,1.59089899063
35,50,big,100,16,2,1.5898308754
35,50,big,100,16,3,1.59392285347
35,100,default,4,1,1,4.08467197418
35,100,default,4,1,2,3.94459009171
35,100,default,4,1,3,3.84613394737
35,100,default,4,2,1,2.98424816132
35,100,default,4,2,2,2.9846830368
35,100,default,4,2,3,2.98099994659
35,100,default,4,3,1,2.78696918488
35,100,default,4,3,2,2.80000400543
35,100,default,4,3,3,2.80085301399
35,100,default,4,4,1,2.78118300438
35,100,default,4,4,2,2.7037050724
35,100,default,4,4,3,2.78429102898
35,100,default,4,8,1,2.89506316185
35,100,default,4,8,2,2.89394402504
35,100,default,4,8,3,2.89705491066
35,100,default,4,16,1,2.99416613579
35,100,default,4,16,2,2.99337697029
35,100,default,4,16,3,2.99482584
35,100,default,50,1,1,3.3409538269
35,100,default,50,1,2,3.3386900425
35,100,default,50,1,3,3.33837509155
35,100,default,50,2,1,2.99255919456
35,100,default,50,2,2,2.99286007881
35,100,default,50,2,3,3.00036787987
35,100,default,50,3,1,2.79939103127
35,100,default,50,3,2,2.80577993393
35,100,default,50,3,3,2.80495500565
35,100,default,50,4,1,2.78513503075
35,100,default,50,4,2,2.78466701508
35,100,default,50,4,3,2.78520298004
35,100,default,50,8,1,2.89264798164
35,100,default,50,8,2,2.89459705353
35,100,default,50,8,3,2.89456892014
35,100,default,50,16,1,2.99221801758
35,100,default,50,16,2,2.99344491959
35,100,default,50,16,3,2.99270892143
35,100,default,100,1,1,3.33607506752
35,100,default,100,1,2,3.33571195602
35,100,default,100,1,3,3.33976793289
35,100,default,100,2,1,2.99242186546
35,100,default,100,2,2,2.98603415489
35,100,default,100,2,3,2.99506592751
35,100,default,100,3,1,2.80482506752
35,100,default,100,3,2,2.80424404144
35,100,default,100,3,3,2.80384683609
35,100,default,100,4,1,2.78493905067
35,100,default,100,4,2,2.78477215767
35,100,default,100,4,3,2.78866386414
35,100,default,100,8,1,2.89545583725
35,100,default,100,8,2,2.894728899
35,100,default,100,8,3,2.89475107193
35,100,default,100,16,1,2.99346995354
35,100,default,100,16,2,2.99371099472
35,100,default,100,16,3,2.99338984489
35,100,big,4,1,1,4.04453706741
35,100,big,4,1,2,4.04296994209
35,100,big,4,1,3,4.04342699051
35,100,big,4,2,1,3.08795809746
35,100,big,4,2,2,2.98853397369
35,100,big,4,2,3,2.98198103905
35,100,big,4,3,1,2.7896270752
35,100,big,4,3,2,2.7980492115
35,100,big,4,3,3,2.79969215393
35,100,big,4,4,1,2.78057599068
35,100,big,4,4,2,2.78608608246
35,100,big,4,4,3,2.7807328701
35,100,big,4,8,1,2.89460706711
35,100,big,4,8,2,2.89483189583
35,100,big,4,8,3,2.98587417603
35,100,big,4,16,1,2.99441790581
35,100,big,4,16,2,2.99467492104
35,100,big,4,16,3,2.99551606178
35,100,big,50,1,1,3.24059891701
35,100,big,50,1,2,3.24196386337
35,100,big,50,1,3,3.24209904671
35,100,big,50,2,1,2.8898730278
35,100,big,50,2,2,2.89074397087
35,100,big,50,2,3,2.84582591057
35,100,big,50,3,1,2.79248285294
35,100,big,50,3,2,2.70340108871
35,100,big,50,3,3,2.70494413376
35,100,big,50,4,1,2.69690704346
35,100,big,50,4,2,2.6990609169
35,100,big,50,4,3,2.69557094574
35,100,big,50,8,1,2.89475488663
35,100,big,50,8,2,2.89734911919
35,100,big,50,8,3,2.89433193207
35,100,big,50,16,1,2.99487495422
35,100,big,50,16,2,2.99243211746
35,100,big,50,16,3,2.99093294144
35,100,big,100,1,1,3.03709316254
35,100,big,100,1,2,3.13159203529
35,100,big,100,1,3,3.13597798347
35,100,big,100,2,1,2.89114809036
35,100,big,100,2,2,2.89504790306
35,100,big,100,2,3,2.89388895035
35,100,big,100,3,1,2.69590210915
35,100,big,100,3,2,2.70800709724
35,100,big,100,3,3,2.70234680176
35,100,big,100,4,1,2.69473290443
35,100,big,100,4,2,2.69655394554
35,100,big,100,4,3,2.70251083374
35,100,big,100,8,1,2.89638185501
35,100,big,100,8,2,2.90634894371
35,100,big,100,8,3,2.89378786087
35,100,big,100,16,1,2.99244689941
35,100,big,100,16,2,2.9924390316
35,100,big,100,16,3,2.99451804161
50,0,default,4,1,1,0.287708044052
50,0,default,4,1,2,0.267136096954
50,0,default,4,1,3,0.266086101532
50,0,default,4,2,1,0.209452867508
50,0,default,4,2,2,0.220634937286
50,0,default,4,2,3,0.20743393898
50,0,default,4,3,1,0.205022096634
50,0,default,4,3,2,0.171383857727
50,0,default,4,3,3,0.201652050018
50,0,default,4,4,1,0.202598810196
50,0,default,4,4,2,0.206964969635
50,0,default,4,4,3,0.16975402832
50,0,default,4,8,1,0.210877895355
50,0,default,4,8,2,0.213111162186
50,0,default,4,8,3,0.171813011169
50,0,default,4,16,1,0.22313284874
50,0,default,4,16,2,0.178181886673
50,0,default,4,16,3,0.227725982666
50,0,default,50,1,1,0.262537002563
50,0,default,50,1,2,0.276224136353
50,0,default,50,1,3,0.27105307579
50,0,default,50,2,1,0.234204053879
50,0,default,50,2,2,0.225800991058
50,0,default,50,2,3,0.233879089355
50,0,default,50,3,1,0.232437133789
50,0,default,50,3,2,0.215538024902
50,0,default,50,3,3,0.233215093613
50,0,default,50,4,1,0.218669891357
50,0,default,50,4,2,0.219548940659
50,0,default,50,4,3,0.177658081055
50,0,default,50,8,1,0.211774110794
50,0,default,50,8,2,0.211727142334
50,0,default,50,8,3,0.214658021927
50,0,default,50,16,1,0.181509971619
50,0,default,50,16,2,0.206125020981
50,0,default,50,16,3,0.181809902191
50,0,default,100,1,1,0.263078927994
50,0,default,100,1,2,0.276814937592
50,0,default,100,1,3,0.261349916458
50,0,default,100,2,1,0.236931085587
50,0,default,100,2,2,0.228353977203
50,0,default,100,2,3,0.230131149292
50,0,default,100,3,1,0.230576992035
50,0,default,100,3,2,0.239035129547
50,0,default,100,3,3,0.222942113876
50,0,default,100,4,1,0.224805831909
50,0,default,100,4,2,0.223049879074
50,0,default,100,4,3,0.216434001923
50,0,default,100,8,1,0.219535112381
50,0,default,100,8,2,0.214527845383
50,0,default,100,8,3,0.207499027252
50,0,default,100,16,1,0.184146881104
50,0,default,100,16,2,0.213626861572
50,0,default,100,16,3,0.190224170685
50,0,big,4,1,1,0.258237123489
50,0,big,4,1,2,0.267651081085
50,0,big,4,1,3,0.267213106155
50,0,big,4,2,1,0.218729019165
50,0,big,4,2,2,0.235326051712
50,0,big,4,2,3,0.219311952591
50,0,big,4,3,1,0.229874134064
50,0,big,4,3,2,0.220385789871
50,0,big,4,3,3,0.217772006989
50,0,big,4,4,1,0.209633111954
50,0,big,4,4,2,0.170337915421
50,0,big,4,4,3,0.203289031982
50,0,big,4,8,1,0.216532945633
50,0,big,4,8,2,0.206177949905
50,0,big,4,8,3,0.219002962112
50,0,big,4,16,1,0.227336883545
50,0,big,4,16,2,0.212938070297
50,0,big,4,16,3,0.203879833221
50,0,big,50,1,1,0.270958900452
50,0,big,50,1,2,0.270833015442
50,0,big,50,1,3,0.270834922791
50,0,big,50,2,1,0.226475954056
50,0,big,50,2,2,0.263967990875
50,0,big,50,2,3,0.244401931763
50,0,big,50,3,1,0.217143058777
50,0,big,50,3,2,0.224207878113
50,0,big,50,3,3,0.205244779587
50,0,big,50,4,1,0.178524971008
50,0,big,50,4,2,0.216799020767
50,0,big,50,4,3,0.224853038788
50,0,big,50,8,1,0.216230154037
50,0,big,50,8,2,0.174561023712
50,0,big,50,8,3,0.211124181747
50,0,big,50,16,1,0.179717063904
50,0,big,50,16,2,0.223237037659
50,0,big,50,16,3,0.214944124222
50,0,big,100,1,1,0.270682811737
50,0,big,100,1,2,0.266371011734
50,0,big,100,1,3,0.270444869995
50,0,big,100,2,1,0.228424072266
50,0,big,100,2,2,0.229704856873
50,0,big,100,2,3,0.242113113403
50,0,big,100,3,1,0.231447935104
50,0,big,100,3,2,0.222526788712
50,0,big,100,3,3,0.217180013657
50,0,big,100,4,1,0.207494974136
50,0,big,100,4,2,0.225718021393
50,0,big,100,4,3,0.174243927002
50,0,big,100,8,1,0.220512866974
50,0,big,100,8,2,0.215207099915
50,0,big,100,8,3,0.193457126617
50,0,big,100,16,1,0.216814041138
50,0,big,100,16,2,0.221921920776
50,0,big,100,16,3,0.215049028397
50,50,default,4,1,1,3.17076611519
50,50,default,4,1,2,2.87089204788
50,50,default,4,1,3,3.01640701294
50,50,default,4,2,1,1.95095396042
50,50,default,4,2,2,1.8988931179
50,50,default,4,2,3,1.89781403542
50,50,default,4,3,1,1.74047207832
50,50,default,4,3,2,1.77858805656
50,50,default,4,3,3,1.74423599243
50,50,default,4,4,1,1.68795514107
50,50,default,4,4,2,1.67823290825
50,50,default,4,4,3,1.67943096161
50,50,default,4,8,1,1.63662719727
50,50,default,4,8,2,1.63761401176
50,50,default,4,8,3,1.64165782928
50,50,default,4,16,1,1.79663491249
50,50,default,4,16,2,1.79962992668
50,50,default,4,16,3,1.84061408043
50,50,default,50,1,1,2.26016497612
